,ticker,date,open,high,low,close,adj close,volume,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS,SMA5,SMA10,SMA21,SMA50,SMA200,VOL20,RSI,ATR
1168,SPRB,2024-12-20,0.38,0.4,0.37,0.4,0.4,0.32,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39000000000000157,0.4229999999999997,0.47380952380952596,0.5047999999999985,0.6690999999999984,0.8844999999999995,36.542067663644175,0.04056927247105909
1169,SPRY,2024-12-20,11.18,11.56,10.83,11.18,11.18,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,11.422,12.017999999999981,13.04999999999999,14.367399999999996,11.433800000000002,1.1215,32.87562446688448,0.8778781049239738
1170,SQFT,2024-12-20,0.82,0.85,0.79,0.85,0.85,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8139999999999998,0.7709999999999986,0.7023809523809516,0.6834000000000008,0.7822499999999982,0.209,62.2539176310146,0.08639446318188677
1171,SRE,2024-12-20,85.34,87.22,85.34,86.81,86.81,4.63,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67800000000003,87.52199999999993,90.30190476190475,88.3404,79.54880000000007,3.5305000000000013,41.86642805287653,1.7328993695865924
1172,SRFM,2024-12-20,2.65,3.39,2.64,3.31,3.31,0.37,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1519999999999984,3.4829999999999997,3.6814285714285697,2.6429999999999967,2.8287000000000013,0.6070000000000007,50.746835311711095,0.6687781537403399
1173,SRM,2024-12-20,0.6,0.64,0.59,0.59,0.59,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6160000000000017,0.6810000000000003,0.7038095238095229,0.6968,1.0321499999999986,8.087999999999997,43.36614321544783,0.11219362078912222
1174,SSBK,2024-12-20,32.53,34.48,32.0,34.41,34.41,0.09,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.33200000000002,35.246,36.27047619047618,34.42,29.336150000000004,0.02149999999999999,44.38195673076796,1.3436738494770868
1175,SST,2024-12-20,0.83,0.96,0.81,0.94,0.94,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9039999999999988,0.9099999999999984,0.9514285714285713,1.0087999999999995,1.3489000000000007,0.10550000000000041,48.23932514937119,0.0959795385150555
1176,STE,2024-12-20,203.7,208.41,203.7,207.49,207.49,1.25,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.87599999999998,210.94800000000004,214.01809523809524,219.11079999999995,224.44295000000028,0.6014999999999997,38.00608315357104,4.6397742690144685
1177,STEP,2024-12-20,57.36,58.62,57.13,58.12,58.12,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,59.93399999999999,60.55100000000002,62.713333333333345,62.62880000000002,49.29534999999999,0.7394999999999996,37.202676992681184,2.200854720269241
1178,STI,2024-12-20,0.39,0.4,0.36,0.38,0.38,3.97,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4040000000000014,0.4109999999999999,0.41809523809523663,0.4049999999999971,1.0523000000000016,1.595999999999998,44.03207489636055,0.05048708861432849
1179,STLD,2024-12-20,114.79,116.85,114.03,115.69,115.69,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.60599999999995,124.44000000000001,134.07761904761904,135.67019999999994,130.4578,1.5744999999999991,22.998889976634278,3.8051975895345533
1180,STR,2024-12-20,18.58,19.08,18.66,18.75,18.75,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.733999999999988,20.695999999999987,22.20809523809524,22.79339999999999,23.05035,0.7814999999999998,17.409788413311706,0.6619185652417726
1181,STRW,2024-12-20,10.11,10.65,10.05,10.65,10.65,0.57,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.26400000000001,10.254000000000001,11.111428571428576,11.636599999999994,10.740600000000002,0.26200000000000007,46.39409312415597,0.6565645327634808
1182,STSS,2024-12-20,1.89,1.93,1.81,1.88,1.88,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,1.9840000000000089,1.993000000000018,2.5504761904761892,2.7571999999999997,5.144250000000002,0.3834999999999996,34.10282153601606,0.2953659523277915
1183,STT,2024-12-20,95.45,98.63,94.83,98.2,98.2,6.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.56799999999998,98.76399999999992,98.4076190476191,95.37280000000001,82.76969999999994,2.5789999999999997,53.07681802055739,2.1167962356311976
1184,STTK,2024-12-20,1.02,1.16,1.02,1.15,1.15,0.42,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1019999999999954,1.1730000000000051,1.1452380952380978,1.2279999999999982,4.7891,0.3444999999999999,46.54594365950315,0.12738686998069024
1185,STX,2024-12-20,88.09,89.0,86.87,87.31,87.31,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.30400000000004,94.48599999999983,97.38238095238086,101.05760000000002,98.44010000000002,3.1484999999999994,23.174653971933456,2.7843577320356028
1186,STZ,2024-12-20,228.56,229.07,226.5,227.63,227.63,4.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,229.8000000000001,235.49100000000027,237.10190476190488,237.97420000000002,249.65689999999998,1.7094999999999991,35.13081563988684,4.666708038964531
1187,SVCO,2024-12-20,7.61,8.25,7.61,7.87,7.87,0.25,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.214000000000016,8.282000000000005,8.213333333333333,7.734999999999996,,0.24000000000000027,45.5107288851117,0.5049944096219721
1188,SVV,2024-12-20,9.95,10.58,9.99,10.33,10.33,0.53,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.127999999999991,10.011000000000006,9.689523809523802,9.839399999999996,12.212850000000014,0.6365000000000018,58.25643708663348,0.5155830753775693
1189,SW,2024-12-20,51.14,53.36,50.92,53.28,53.28,10.23,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.96600000000001,53.325999999999965,54.386190476190485,51.23219999999998,,3.607500000000001,50.73166704192532,1.3707434722699623
1190,SWAG,2024-12-20,0.95,0.95,0.91,0.95,0.95,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0.9319999999999989,0.942999999999999,1.0242857142857138,1.0806000000000002,1.1787499999999997,0.04699999999999999,39.19235168867724,0.05970087730110968
1191,SWIM,2024-12-20,6.91,7.19,6.91,7.03,7.03,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.286000000000001,7.496999999999995,7.0385714285714345,6.652,4.84305,0.7524999999999994,51.239009365770784,0.4713163980790139
1192,SWK,2024-12-20,79.7,82.7,79.7,82.0,82.0,4.89,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.09999999999991,82.45099999999994,85.49714285714296,91.83,92.65310000000008,1.8405000000000016,37.28607176688572,2.3981302247126686
1193,SWKS,2024-12-20,88.19,90.14,87.33,88.75,88.75,6.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,89.43400000000004,89.45100000000005,88.17761904761903,90.08280000000002,99.31915,2.572500000000001,49.56141454372941,2.52302599008463
1194,SXTP,2024-12-20,1.38,1.47,1.26,1.26,1.26,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4080000000000048,1.5710000000000042,1.3004761904761928,1.0860000000000003,2.141999999999995,0.7224999999999997,49.15502702014689,0.23540127290740362
1195,SYF,2024-12-20,64.0,66.09,63.8,65.45,65.45,13.3,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.80999999999997,66.89699999999999,66.9061904761905,62.33139999999999,49.95255,3.8624999999999963,50.46258971336551,1.9748432141998402
1196,SYK,2024-12-20,356.23,364.8,356.0,364.6,364.6,3.15,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.884,371.4029999999997,380.0838095238099,374.01520000000005,351.37299999999965,1.2665000000000006,38.874515966799635,7.092071862581754
1197,SYM,2024-12-20,23.3,24.69,22.86,23.99,23.99,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.701999999999995,25.93799999999996,28.254761904761867,29.58100000000004,33.247700000000016,4.129500000000001,39.19756710294125,2.6046905651622305
1198,SYRA,2024-12-20,0.39,0.41,0.38,0.38,0.38,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3880000000000007,0.4010000000000005,0.4061904761904765,0.40620000000000006,1.0104,0.25749999999999873,43.6091247677699,0.0464915394321742
1199,SYY,2024-12-20,76.3,77.27,75.83,76.97,76.97,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.57600000000002,78.98400000000008,78.39857142857139,76.655,75.85104999999997,3.284500000000002,45.10560296706252,1.496777401545142
1200,T,2024-12-20,22.59,22.75,22.52,22.75,22.75,29.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,22.694000000000035,23.081999999999994,23.203809523809518,22.565399999999983,19.652699999999996,38.58349999999997,47.0660973857635,0.45989191820993774
1201,TALK,2024-12-20,2.96,3.06,2.95,2.98,2.98,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1359999999999997,3.2569999999999966,3.3552380952380982,3.1486000000000036,2.6614499999999963,1.474500000000001,38.187315221282006,0.17758375869736692
1202,TAP,2024-12-20,58.59,59.44,58.26,59.34,59.34,4.91,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.03200000000004,60.1720000000001,60.73904761904763,58.85339999999999,57.27364999999997,1.9024999999999992,45.15132662229714,1.2953826419341705
1203,TARS,2024-12-20,50.52,53.62,50.2,52.91,52.91,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.52,51.96299999999998,50.95761904761903,46.205799999999996,34.92439999999999,0.5365000000000011,61.79040198450786,2.8366230166084927
1204,TASK,2024-12-20,15.84,16.64,15.69,16.36,16.36,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.64800000000002,16.728,15.821904761904753,14.39959999999999,13.581999999999995,0.23599999999999993,54.495877782669965,0.9867151974284013
1205,TBLD,2024-12-20,16.25,16.35,16.08,16.22,16.22,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,16.26799999999997,16.473999999999986,16.600952380952386,16.88019999999999,16.493750000000016,0.10299999999999987,33.35292956664708,0.28362137280563354
1206,TCBS,2024-12-20,15.0,15.15,15.0,15.09,15.09,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.116000000000003,15.070000000000032,15.011904761904754,14.941400000000003,14.430249999999985,0.0045,54.54333013176934,0.13878475317719666
1207,TCBX,2024-12-20,33.03,34.41,33.03,34.25,34.25,0.1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.971999999999994,35.71699999999996,35.58142857142857,33.430399999999985,24.839349999999985,0.08500000000000009,46.12110186592542,1.3486468696647556
1208,TCRX,2024-12-20,2.91,3.04,2.87,2.97,2.97,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,2.955999999999993,3.1699999999999995,3.861428571428572,4.578,6.3138499999999995,0.4999999999999997,31.176383877680298,0.35488152017707003
1209,TDG,2024-12-20,1247.0,1293.38,1247.0,1276.15,1276.15,0.6,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265.9100000000003,1259.59,1262.9190476190474,1309.1016000000025,1293.0475499999989,0.3499999999999999,49.815392914152156,31.4484723055195
1210,TDUP,2024-12-20,1.32,1.43,1.32,1.42,1.42,0.53,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4300000000000024,1.5570000000000026,1.5914285714285694,1.1394000000000002,1.4255999999999998,0.7064999999999999,49.8933529243839,0.14067541669896358
1211,TDY,2024-12-20,463.62,471.54,460.89,467.25,467.25,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.4519999999993,470.7850000000005,475.57714285714326,469.39080000000024,424.1403000000004,0.2689999999999999,46.0295758497962,8.386189483901228
1212,TEAM,2024-12-20,247.08,257.8,246.01,257.26,257.26,3.0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.3120000000003,267.86299999999983,267.5909523809521,236.03720000000018,189.68060000000003,2.0215000000000005,50.03373189337116,9.366367960703238
1213,TECH,2024-12-20,71.25,74.27,71.25,73.17,73.17,1.63,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.48,75.10999999999997,74.70428571428573,73.2894,73.93675000000006,0.766500000000001,46.89691635895778,2.542260295517177
1214,TEL,2024-12-20,142.66,145.67,142.23,143.67,143.67,4.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.04799999999983,148.32299999999995,150.24142857142866,149.994,148.07595000000003,1.748,33.535008825626115,3.3578532696119647
1215,TELO,2024-12-20,4.52,5.24,4.52,5.18,5.18,1.31,0,0,0,-100,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.848000000000003,5.101000000000001,4.919047619047621,4.606800000000002,5.359800000000002,0.3200000000000001,53.91337410264999,0.6080562972309057
1216,TEM,2024-12-20,32.49,36.17,32.4,35.54,35.54,5.78,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.33799999999998,39.93700000000003,49.50476190476189,51.154800000000016,,3.687000000000001,34.10450239720964,5.113303349108792
1217,TER,2024-12-20,124.61,129.04,123.46,125.95,125.95,7.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,126.48000000000022,123.33599999999993,117.27142857142837,115.30399999999997,125.20910000000003,2.7574999999999994,62.565734193745485,4.717929725821487
1218,TERN,2024-12-20,5.9,6.13,5.78,5.86,5.86,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,6.289999999999994,6.49699999999999,6.3476190476190455,6.703800000000005,7.039200000000002,2.1285000000000007,41.19819571346612,0.5040359032271137
1219,TFC,2024-12-20,42.31,43.68,42.28,43.32,43.32,14.48,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.87999999999998,44.98200000000004,46.18476190476191,45.14960000000002,41.153049999999986,8.181999999999999,35.79206258019989,1.0743558177358212
1220,TFX,2024-12-20,175.25,179.05,174.96,178.16,178.16,1.34,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.22799999999992,180.17700000000022,185.50047619047615,203.31979999999993,217.6657500000001,0.49849999999999994,34.856514528791585,4.828737940503324
1221,TGL,2024-12-20,0.2,0.2,0.19,0.2,0.2,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-100,100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0.18600000000000017,0.19700000000000115,0.24190476190475957,0.4377999999999982,2.207200000000001,1.6914999999999936,33.893693573256016,0.0472703345257367
1222,TGT,2024-12-20,129.73,132.3,129.36,131.48,131.48,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.3320000000002,133.279,131.0795238095237,143.0054000000001,151.76364999999993,7.4545000000000075,42.03324848939638,3.8595522380604623
1223,THAR,2024-12-20,2.1,2.17,2.07,2.07,2.07,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.124000000000003,2.163999999999997,2.2257142857142873,2.2897999999999996,3.705150000000001,0.2134999999999987,42.661037605432654,0.21187230820990358
1224,THRD,2024-12-20,10.58,11.19,10.4,10.84,10.84,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.001999999999995,11.420000000000012,11.766190476190454,12.693000000000001,12.231650000000007,0.2579999999999999,40.48933415081468,0.9712032714269807
1225,TIL,2024-12-20,19.97,21.9,19.12,20.61,20.61,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,20.896000000000026,22.312999999999988,24.713333333333328,29.133400000000037,20.96470000000001,0.10649999999999982,37.5436107823811,2.9521802084510864
